id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1385097965061099520,1284692373625348097,2021-04-22 10:37:43 IST,2021-04-22,10:37:43,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@TESLAcharts @nikolatrevor @CathieDWood 😂😂😂😂,und,[],[],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1385097965061099520,False,,0,,,,,,,,"[{'screen_name': 'TESLAcharts', 'name': 'TC, Master of Chart', 'id': '962805945020702722'}, {'screen_name': 'nikolatrevor', 'name': 'Trevor Milton', 'id': '1370805675010314241'}, {'screen_name': 'CathieDWood', 'name': 'Cathie Wood', 'id': '2361631088'}]",,,,
1353779239020093448,1353777706203287554,2021-01-26 00:28:17 IST,2021-01-26,00:28:17,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@JJSMQKE Thank you for letting me know Jesse! Will get that fixed ASAP and imma get another shipped out to you 👍🏻👍🏻,en,[],[],[],1,0,0,[],[],https://twitter.com/qrivera55/status/1353779239020093448,False,,0,,,,,,,,"[{'screen_name': 'JJSMQKE', 'name': 'Jesse Jones', 'id': '1463568626'}]",,,,
1353079629045784576,1353079629045784576,2021-01-24 02:08:17 IST,2021-01-24,02:08:17,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,Learn more about each bestie on ‘The Besties’ page 🤘🏼. @theallinpod @Jason  https://t.co/U92jhz79vO,en,"[{'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'jason', 'name': 'jason@calacanis.com', 'id': '3840'}]",[],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1353079629045784576,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1353079568668753921/pu/img/QHN8VozBgBtJqnmZ.jpg,,,,,,,[],,,,
1353027327857487872,1352838196795564034,2021-01-23 22:40:27 IST,2021-01-23,22:40:27,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@nikunjatrey @Jason @theallinpod @friedberg @chamath @DavidSacks So good!,en,[],[],[],0,0,2,[],[],https://twitter.com/qrivera55/status/1353027327857487872,False,,0,,,,,,,,"[{'screen_name': 'nikunjatrey', 'name': 'Nik Atrey', 'id': '534902967'}, {'screen_name': 'Jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}, {'screen_name': 'chamath', 'name': 'Chamath Palihapitiya', 'id': '3291691'}, {'screen_name': 'DavidSacks', 'name': 'David Sacks', 'id': '1137701'}]",,,,
1352980471286816769,1352775559047237632,2021-01-23 19:34:16 IST,2021-01-23,19:34:16,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@nitin2050 @DavidSacks @theallinpod @chamath @Jason @friedberg @nickcalacanis @preshdkumar You got it 🤘🏼,en,[],[],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1352980471286816769,False,,0,,,,,,,,"[{'screen_name': 'nitin2050', 'name': 'Nitin Jain', 'id': '50603728'}, {'screen_name': 'DavidSacks', 'name': 'David Sacks', 'id': '1137701'}, {'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'chamath', 'name': 'Chamath Palihapitiya', 'id': '3291691'}, {'screen_name': 'Jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}, {'screen_name': 'nickcalacanis', 'name': 'knick', 'id': '1104080555484897283'}, {'screen_name': 'preshdkumar', 'name': 'presh', 'id': '2949729567'}]",,,,
1352838234947133441,1352775559047237632,2021-01-23 10:09:04 IST,2021-01-23,10:09:04,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@gigib1 @DavidSacks @theallinpod @chamath @Jason @friedberg @nickcalacanis @preshdkumar That can be changed 🤘🏼. Thanks for the feedback!,en,[],[],[],1,0,0,[],[],https://twitter.com/qrivera55/status/1352838234947133441,False,,0,,,,,,,,"[{'screen_name': 'gigib1', 'name': 'gigib1', 'id': '15754037'}, {'screen_name': 'DavidSacks', 'name': 'David Sacks', 'id': '1137701'}, {'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'chamath', 'name': 'Chamath Palihapitiya', 'id': '3291691'}, {'screen_name': 'Jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}, {'screen_name': 'nickcalacanis', 'name': 'knick', 'id': '1104080555484897283'}, {'screen_name': 'preshdkumar', 'name': 'presh', 'id': '2949729567'}]",,,,
1352838120576851974,1352775559047237632,2021-01-23 10:08:37 IST,2021-01-23,10:08:37,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@SvSrini @DavidSacks @theallinpod @chamath @Jason @friedberg @nickcalacanis @preshdkumar ❤️❤️,und,[],[],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1352838120576851974,False,,0,,,,,,,,"[{'screen_name': 'SvSrini', 'name': 'Srini Vasan', 'id': '862172432'}, {'screen_name': 'DavidSacks', 'name': 'David Sacks', 'id': '1137701'}, {'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'chamath', 'name': 'Chamath Palihapitiya', 'id': '3291691'}, {'screen_name': 'Jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}, {'screen_name': 'nickcalacanis', 'name': 'knick', 'id': '1104080555484897283'}, {'screen_name': 'preshdkumar', 'name': 'presh', 'id': '2949729567'}]",,,,
1352815306050166784,1352815306050166784,2021-01-23 08:37:57 IST,2021-01-23,08:37:57,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,Episode 18 of @theallinpod up on  https://t.co/seqA2JpYQM!    https://t.co/APPhEOKH3k,en,"[{'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}]","['http://bestiesapparel.com', 'https://www.bestiesapparel.com/pages/the-podcast']",[],0,0,0,[],[],https://twitter.com/qrivera55/status/1352815306050166784,False,,0,,,,,,,,[],,,,
1352804632809132039,1352796796674695169,2021-01-23 07:55:33 IST,2021-01-23,07:55:33,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@theallinpod @GavinNewsom 🔥🔥🔥🔥,und,[],[],[],0,0,1,[],[],https://twitter.com/qrivera55/status/1352804632809132039,False,,0,,,,,,,,"[{'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'GavinNewsom', 'name': 'Gavin Newsom', 'id': '11347122'}]",,,,
1352775559047237632,1352775559047237632,2021-01-23 06:00:01 IST,2021-01-23,06:00:01,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,A little simpler layout for the pod logo... @DavidSacks  whatcha think?? Lets keep making it better 🤘🏻. @theallinpod @chamath @Jason @friedberg @nickcalacanis @preshdkumar  https://t.co/91lcsCxAts,en,"[{'screen_name': 'davidsacks', 'name': 'david sacks', 'id': '1137701'}, {'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'chamath', 'name': 'chamath palihapitiya', 'id': '3291691'}, {'screen_name': 'jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}, {'screen_name': 'nickcalacanis', 'name': 'knick', 'id': '1104080555484897283'}, {'screen_name': 'preshdkumar', 'name': 'presh', 'id': '2949729567'}]",[],['https://pbs.twimg.com/media/EsYGL3XXYAE8L-u.jpg'],3,1,25,[],[],https://twitter.com/qrivera55/status/1352775559047237632,False,,1,https://pbs.twimg.com/media/EsYGL3XXYAE8L-u.jpg,,,,,,,[],,,,
1352772550938554374,1352771953778712577,2021-01-23 05:48:04 IST,2021-01-23,05:48:04,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@PraneshUmashank @Jason Appreciate the support Pranesh! Hope you are well!,en,[],[],[],0,0,1,[],[],https://twitter.com/qrivera55/status/1352772550938554374,False,,0,,,,,,,,"[{'screen_name': 'PraneshUmashank', 'name': 'Pranesh Umashankar', 'id': '1598530152'}, {'screen_name': 'Jason', 'name': 'jason@calacanis.com', 'id': '3840'}]",,,,
1352770010490560512,1352770010490560512,2021-01-23 05:37:58 IST,2021-01-23,05:37:58,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,New 'Let Your Winners Ride' Tee Hot Off the Press 🤘🏻. @theallinpod    https://t.co/WJiADJvMtN,en,"[{'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}]",['https://www.bestiesapparel.com/products/let-your-winners-ride'],[],0,0,1,[],[],https://twitter.com/qrivera55/status/1352770010490560512,False,,0,,,,,,,,[],,,,
1352701445456470022,1352693897588256771,2021-01-23 01:05:31 IST,2021-01-23,01:05:31,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@ChrisMartinezL @Jason @DavidSacks @theallinpod @chamath @friedberg @preshdkumar @nickcalacanis Thank you Chris!,en,[],[],[],0,0,1,[],[],https://twitter.com/qrivera55/status/1352701445456470022,False,,0,,,,,,,,"[{'screen_name': 'ChrisMartinezL', 'name': 'Christian Martinez', 'id': '223028094'}, {'screen_name': 'Jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'DavidSacks', 'name': 'David Sacks', 'id': '1137701'}, {'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'chamath', 'name': 'Chamath Palihapitiya', 'id': '3291691'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}, {'screen_name': 'preshdkumar', 'name': 'presh', 'id': '2949729567'}, {'screen_name': 'nickcalacanis', 'name': 'knick', 'id': '1104080555484897283'}]",,,,
1352700687117918211,1352693897588256771,2021-01-23 01:02:30 IST,2021-01-23,01:02:30,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,Maybe we do a 'Besties Collection' 4-Pack?? 🤷🏻‍♂️🔥 @theallinpod  https://t.co/JA9ZiI5XUO,en,"[{'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}]",[],"['https://pbs.twimg.com/media/EsXCDK8XYAgXfy9.jpg', 'https://pbs.twimg.com/media/EsXCDK-XUAIwpbF.jpg', 'https://pbs.twimg.com/media/EsXCDK_W4AAq4Nb.jpg', 'https://pbs.twimg.com/media/EsXCDK9W8AAxshz.jpg']",0,0,1,[],[],https://twitter.com/qrivera55/status/1352700687117918211,False,,1,https://pbs.twimg.com/media/EsXCDK8XYAgXfy9.jpg,,,,,,,[],,,,
1352693897588256771,1352693897588256771,2021-01-23 00:35:31 IST,2021-01-23,00:35:31,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,Alright. @Jason my apologies for the last logo. @DavidSacks appreciate for the feedback 🤟🏻. Version 2 in the works... until then here are some podcast posters we should definitely print... @theallinpod @chamath @friedberg @preshdkumar @nickcalacanis  https://t.co/EUy12Bcckr,en,"[{'screen_name': 'jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'davidsacks', 'name': 'david sacks', 'id': '1137701'}, {'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'chamath', 'name': 'chamath palihapitiya', 'id': '3291691'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}, {'screen_name': 'preshdkumar', 'name': 'presh', 'id': '2949729567'}, {'screen_name': 'nickcalacanis', 'name': 'knick', 'id': '1104080555484897283'}]",[],"['https://pbs.twimg.com/media/EsW7xn4WMAEp053.jpg', 'https://pbs.twimg.com/media/EsW7xn2WMAIB5_2.jpg', 'https://pbs.twimg.com/media/EsW7xn4XMAQkJN_.jpg', 'https://pbs.twimg.com/media/EsW7xn6XAAIGx1s.jpg']",2,0,9,[],[],https://twitter.com/qrivera55/status/1352693897588256771,False,,1,https://pbs.twimg.com/media/EsW7xn4WMAEp053.jpg,,,,,,,[],,,,
1352672626360070144,1352451811643449346,2021-01-22 23:11:00 IST,2021-01-22,23:11:00,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@DavidSacks @theallinpod @Jason @chamath @friedberg @nickcalacanis @preshdkumar Version 2 coming tonight 🤘🏼 😂,en,[],[],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1352672626360070144,False,,0,,,,,,,,"[{'screen_name': 'DavidSacks', 'name': 'David Sacks', 'id': '1137701'}, {'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'Jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'chamath', 'name': 'Chamath Palihapitiya', 'id': '3291691'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}, {'screen_name': 'nickcalacanis', 'name': 'knick', 'id': '1104080555484897283'}, {'screen_name': 'preshdkumar', 'name': 'presh', 'id': '2949729567'}]",,,,
1352666343515058178,1352430955567394819,2021-01-22 22:46:02 IST,2021-01-22,22:46:02,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@yoitszachtaylor How’s this?!   https://t.co/14E7582Ovb,en,[],['https://www.bestiesapparel.com/products/bubble-free-stickers'],[],1,0,0,[],[],https://twitter.com/qrivera55/status/1352666343515058178,False,,0,,,,,,,,"[{'screen_name': 'yoitszachtaylor', 'name': 'z', 'id': '2761021950'}]",,,,
1352646279030075397,1352451811643449346,2021-01-22 21:26:18 IST,2021-01-22,21:26:18,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@DavidSacks @theallinpod @Jason @chamath @friedberg @nickcalacanis @preshdkumar 😂😂 I was thinking more the ‘front and center host’ but when you put it that way... adjustments can be made 🤘🏼😂,en,[],[],[],1,0,0,[],[],https://twitter.com/qrivera55/status/1352646279030075397,False,,0,,,,,,,,"[{'screen_name': 'DavidSacks', 'name': 'David Sacks', 'id': '1137701'}, {'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'Jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'chamath', 'name': 'Chamath Palihapitiya', 'id': '3291691'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}, {'screen_name': 'nickcalacanis', 'name': 'knick', 'id': '1104080555484897283'}, {'screen_name': 'preshdkumar', 'name': 'presh', 'id': '2949729567'}]",,,,
1352464054535794695,1352430955567394819,2021-01-22 09:22:12 IST,2021-01-22,09:22:12,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@yoitszachtaylor I’ll have some up tomorrow my friend 🤘🏼. You want this bird??  https://t.co/5lwGwa4GBs,en,[],[],['https://pbs.twimg.com/media/EsTq48dXcAUb-5v.jpg'],1,0,0,[],[],https://twitter.com/qrivera55/status/1352464054535794695,False,,1,https://pbs.twimg.com/media/EsTq48dXcAUb-5v.jpg,,,,,,,"[{'screen_name': 'yoitszachtaylor', 'name': 'z', 'id': '2761021950'}]",,,,
1352451811643449346,1352451811643449346,2021-01-22 08:33:33 IST,2021-01-22,08:33:33,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,"My friends @theallinpod ... not sure if you’re in the market for a new podcast logo, but if you are... whipped this up for ya 🤘🏼  @Jason @DavidSacks @chamath @friedberg @nickcalacanis @preshdkumar  https://t.co/HAabwrGnSV",en,"[{'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'davidsacks', 'name': 'david sacks', 'id': '1137701'}, {'screen_name': 'chamath', 'name': 'chamath palihapitiya', 'id': '3291691'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}, {'screen_name': 'nickcalacanis', 'name': 'knick', 'id': '1104080555484897283'}, {'screen_name': 'preshdkumar', 'name': 'presh', 'id': '2949729567'}]",[],['https://pbs.twimg.com/media/EsTfwQ5XYAY_hQj.jpg'],2,0,29,[],[],https://twitter.com/qrivera55/status/1352451811643449346,False,,1,https://pbs.twimg.com/media/EsTfwQ5XYAY_hQj.jpg,,,,,,,[],,,,
1352448479029813248,1352430955567394819,2021-01-22 08:20:19 IST,2021-01-22,08:20:19,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@yoitszachtaylor I’ll see what I can do 💧🐦🤘🏼,en,[],[],[],1,0,1,[],[],https://twitter.com/qrivera55/status/1352448479029813248,False,,0,,,,,,,,"[{'screen_name': 'yoitszachtaylor', 'name': 'z', 'id': '2761021950'}]",,,,
1352320578506657801,1352320578506657801,2021-01-21 23:52:05 IST,2021-01-21,23:52:05,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,I’m thinking this one has @DavidSacks written all over it 💧 🐦    https://t.co/6wF3f2Gdkt  https://t.co/HHxrcUA7MQ,en,"[{'screen_name': 'davidsacks', 'name': 'david sacks', 'id': '1137701'}]",['https://www.bestiesapparel.com/products/beak-wetter-tee'],['https://pbs.twimg.com/media/EsRoZe2XEAkc1Pr.jpg'],0,0,2,[],[],https://twitter.com/qrivera55/status/1352320578506657801,False,,1,https://pbs.twimg.com/media/EsRoZe2XEAkc1Pr.jpg,,,,,,,[],,,,
1352305978931343360,1352142683477692416,2021-01-21 22:54:04 IST,2021-01-21,22:54:04,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@craigzingerline @Jason @theallinpod Much love Craig! Had one day off from school and had to give it a shot 🙌🏼.,en,[],[],[],0,0,1,[],[],https://twitter.com/qrivera55/status/1352305978931343360,False,,0,,,,,,,,"[{'screen_name': 'craigzingerline', 'name': 'Craig Zingerline', 'id': '40747858'}, {'screen_name': 'Jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}]",,,,
1352287185769295874,1352287185769295874,2021-01-21 21:39:24 IST,2021-01-21,21:39:24,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@chamath We pumping out that Chamerch rapid fire 🔥😉  💪🏻. More besties faces to come upon permission from the besties.   @theallinpod @Jason @DavidSacks @friedberg    https://t.co/OGxwYX3vx7  https://t.co/YRq9YoFbaE,en,"[{'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'davidsacks', 'name': 'david sacks', 'id': '1137701'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}]",['https://www.bestiesapparel.com/collections/all'],"['https://pbs.twimg.com/media/EsRJm0xXcAUPeSY.jpg', 'https://pbs.twimg.com/media/EsRJm0zWMAEHsQp.jpg', 'https://pbs.twimg.com/media/EsRJm0zXIAItZQp.jpg', 'https://pbs.twimg.com/media/EsRJqBlXAAY4T4H.jpg']",0,0,2,[],[],https://twitter.com/qrivera55/status/1352287185769295874,False,,1,https://pbs.twimg.com/media/EsRJm0xXcAUPeSY.jpg,,,,,,,[],,,,
1352279356022906881,1352278559243558912,2021-01-21 21:08:17 IST,2021-01-21,21:08:17,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@BackseatVC @theallinpod Very thankful 😉. Thank you for the shout Jen!,en,[],[],[],1,0,0,[],[],https://twitter.com/qrivera55/status/1352279356022906881,False,,0,,,,,,,,"[{'screen_name': 'BackseatVC', 'name': 'Jen', 'id': '944267408235098112'}, {'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}]",,,,
1352258052527968260,1351632330989813760,2021-01-21 19:43:38 IST,2021-01-21,19:43:38,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@memechelangelo @chamath @theallinpod @Jason @DavidSacks @friedberg @nickcalacanis @preshdkumar Hahaha love it!,tl,[],[],[],0,0,0,[],[],https://twitter.com/qrivera55/status/1352258052527968260,False,,0,,,,,,,,"[{'screen_name': 'memechelangelo', 'name': 'Memechelangelo', 'id': '1330200984203763726'}, {'screen_name': 'chamath', 'name': 'Chamath Palihapitiya', 'id': '3291691'}, {'screen_name': 'theallinpod', 'name': 'The All-In Podcast 💧🐦', 'id': '1234260054368342016'}, {'screen_name': 'Jason', 'name': 'jason@calacanis.com', 'id': '3840'}, {'screen_name': 'DavidSacks', 'name': 'David Sacks', 'id': '1137701'}, {'screen_name': 'friedberg', 'name': 'david friedberg', 'id': '16359535'}, {'screen_name': 'nickcalacanis', 'name': 'knick', 'id': '1104080555484897283'}, {'screen_name': 'preshdkumar', 'name': 'presh', 'id': '2949729567'}]",,,,
1352255416407830531,1352149477986095109,2021-01-21 19:33:09 IST,2021-01-21,19:33:09,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,@heidibraun Thank you so much 🙏🏼. So much love for all y’all. ❤️,en,[],[],[],0,0,1,[],[],https://twitter.com/qrivera55/status/1352255416407830531,False,,0,,,,,,,,"[{'screen_name': 'heidibraun', 'name': 'Heidi Braun', 'id': '47675560'}]",,,,
1352254313020739585,1352254313020739585,2021-01-21 19:28:46 IST,2021-01-21,19:28:46,+0530,1341115399509667840,qrivera55,BESTIES APPAREL | The All-In Podcast,,There’s more where this came from... but for now... #Californipitiya #inchamathwetrust  Shop the link below 🤘🏼 @chamath @theallinpod    https://t.co/sI7hOGpFiy,en,"[{'screen_name': 'chamath', 'name': 'chamath palihapitiya', 'id': '3291691'}, {'screen_name': 'theallinpod', 'name': 'the all-in podcast 💧🐦', 'id': '1234260054368342016'}]",['https://www.bestiesapparel.com/products/californipitiya'],[],0,1,1,"['californipitiya', 'inchamathwetrust']",[],https://twitter.com/qrivera55/status/1352254313020739585,False,,0,,,,,,,,[],,,,
